0	0	1.0394427359745066	0	0	0.507063572149344
0	1	0.3533084423791978	0	0	0.9757820383451059
0	2	0.08619035500031645	0	0	0.9848637739656912
0	3	0.06033615082983048	0	0	0.9904137235116044
0	4	0.04654352292819049	0	0	0.9934409687184662
0	5	0.03756912234890204	0	0	0.9939455095862765
0	6	0.03138994376465518	0	0	0.9949545913218971
0	7	0.026965334490742735	0	0	0.9954591321897074
0	8	0.023617580122444578	0	0	0.9959636730575177
0	9	0.02104116856591195	0	0	0.9964682139253279
0	10	0.019003114938455565	0	0	0.9964682139253279
0	11	0.01732841580705617	0	0	0.9964682139253279
0	12	0.015917160653419072	0	0	0.9974772956609486
0	13	0.01470409158707386	0	0	0.9979818365287588
0	14	0.013654168797857177	0	0	0.9979818365287588
0	15	0.012743759553589086	0	0	0.9984863773965691
0	16	0.011945536616759034	0	0	0.9984863773965691
0	17	0.01124131102840947	0	0	0.9979818365287588
0	18	0.010606855475744333	0	0	0.9979818365287588
0	19	0.010035429099794997	0	0	0.9979818365287588
0	20	0.009521034144375834	0	0	0.9979818365287588
0	21	0.009058486786670983	0	0	0.9979818365287588
0	22	0.008638102462970882	0	0	0.9979818365287588
0	23	0.008257494919547831	0	0	0.9979818365287588
0	24	0.007909309540209311	0	0	0.9979818365287588
0	25	0.007590254137833272	0	0	0.9979818365287588
0	26	0.00729562178684739	0	0	0.9979818365287588
0	27	0.007023866692688116	0	0	0.9979818365287588
0	28	0.006773887560777967	0	0	0.9979818365287588
0	29	0.006543368088915163	0	0	0.9979818365287588
0	30	0.006329685324422454	0	0	0.9979818365287588
0	31	0.006129584163777851	0	0	0.9979818365287588
0	32	0.0059419117307150235	0	0	0.9979818365287588
0	33	0.0057671980713919725	0	0	0.9979818365287588
0	34	0.005602742001722236	0	0	0.9979818365287588
0	35	0.0054476323652692055	0	0	0.9979818365287588
0	36	0.0052998294419814304	0	0	0.9979818365287588
0	37	0.005160329192789192	0	0	0.9979818365287588
0	38	0.005027607951271948	0	0	0.9979818365287588
0	39	0.004901670304255971	0	0	0.9979818365287588
0	40	0.0047823629008420816	0	0	0.9979818365287588
0	41	0.0046688827217534	0	0	0.9979818365287588
0	42	0.004558939167538718	0	0	0.9979818365287588
